movie_id,tags
39231,kirstendunst orlandobloom romantic
39234,charlizetheron feminism sexism truestory
39292,georgeclooney mccarthyism robertdowneyjr. blackandwhite censorship cerebral communism historical history journalism political politics visuallyappealing
39381,australia nickcave
39427,ewanmcgregor naomiwatts amazingcinematography dreamlike psychological ryangosling surreal thoughtprovoking twistending
39444,nicolascage divorce dysfunctionalfamily
39446,clever gore notasgoodasthefirst plottwists serialkiller suspense torture
39449,merylstreep umathurman
39869,larsvontrier thought-provoking
39886,multiplestorylines
40148,crime cryptic guyritchie psychology
40278,gulfwar jakegyllenhaal modernwar anti-war iraq pacifist sniper thought-provoking war
40339,disney
40412,british revenge
40414,christmas worldwari multinationalsettings truestory
40581,amysmart ryanreynolds
40583,cia georgeclooney mattdamon political cerebral complex complicated espionage middleeast oil politics tense thought-provoking worldpolitics
40586,blackandwhite
40614,cliveowen predictable
40629,18thcentury 19thcentury classic donaldsutherland england feel-good happyending janeausten keiraknightley matthewmacfadyen rosamundpike adaptation basedonabook british chickflick cinematography classic cute greatsoundtrack love relationships romance unnecessary
40723,serialkiller
40732,blood cave claustrophobic goretastic horror hotgirls! monsters overrated strongfemalecharacter suspense tense twistending violence
40815,danielradcliffe emmawatson england garyoldman goodversusevil maggiesmith magic wizards writer:j.k.rowling adaptedfrom:book adventure alanrickman basedonabook bigbudget boardingschool comingofage competition dance dark destiny dragons fantasy fantasyworld ghosts harrypotter magic sequel soundtrack teenagers wizards
40819,drugaddiction joaquinphoenix joaquinphoenix johnnycash oscar(bestactress) reesewitherspoon addiction basedonatruestory biographical biography biopic bittersweet countrymusic drugabuse drugs love music musicbusiness musical musicians touching truestory
40826,aids broadway musical
40870,eccentricfamilies gayleadcharacter misfitsandoutsiders comingofage drugs gay glbt gooddirection homosexuality humorous queer questioningsexuality quirky
40946,raceissues stand-upcomedy
40959,blackcomedy
40962,family
40966,17thcentury johnmalkovich johnnydepp
41014,giallo
41285,classdifferences disturbing emilymortimer jonathanrhysmeyers london scarlettjohansson woodyallen boring clever interesting loveaffair murder murdermystery non-hollywoodending romance slow sports tennis thrilling twist twistending
41527,palestine terrorism
41566,c.s.lewis christian christianity fantasyworld paralleluniverse adventure alternatereality alternateuniverse animals basedonabook basedonbook children christianity fantasy fantasyworld goodversusevil kids lion magic mythology overrated propaganda religion scenic talkinganimals witch
41569,1930s adrienbrody andyserkis cgi dynamiccgiaction jackblack naomiwatts peterjackson adventure bigbudget dinosaurs emotional jungle monkey monster remake romance stylized
41571,japan japaneseculture kenwatanabe oscar(bestcinematography) basedonabook cinematography geisha history romance women
41573,clairedanes dianekeaton christmas family
41716,blackcomedy piercebrosnan assassination midlifecrisis quirky
41863,tommyleejones
41997,israel olympics stevenspielberg assassin basedonatruestory espionage israel palestine politics revenge terrorism thought-provoking truestory violence
42002,broadway musical
42004,comingofage complexcharacters culturalconflict drugs dysfunctionalfamily genderidentity malenudity queer roadtrip roadtrip sexuality transgender transsexuals
42007,jenniferaniston
42011,jimcarrey funny money remake robbery
42015,heathledger funny
42018,england worldwarii
42094,criterion spanishcivilwar existentialism frankenstein
42197,nudity(topless) rowanatkinson blackcomedy britishcomedy darkcomedy
42217,criterion
42385,parkour
42418,christianbale pocahontas atmospheric beautiful cinematography lyrical meditative poetry
42632,chan-wookpark korea revengetrilogy beautifulcinematography brutality childmurder disturbing music quirky revenge stylized surreal violent
42718,action dystopia freerunning martialarts parkour
42723,disappointing eliroth nudity(topless) tortureporn brutal controversial disturbing gore horror revenge softporn splatter stupidstereotypes torture twisted unlikeablecharacters
42725,stonermovie marijuana stoner videogametesters videogames
42728,lovestory medieval
42730,basketball sports truestory
42732,queenlatifah
42734,fairytale littleredridinghood parody
42738,katebeckinsale nudity(topless) action darkfantasy gothic heroineintightsuit vampire vampires werewolf werewolves
42783,visuallystunning
42958,firstlove
43333,india provocative
43376,fightingthesystem worldwarii anti-war basedonatruestory resistancemovement strongwoman
43396,1960s anthonyhopkins bonnevillesaltflats aging basedonatruestory dreams emotional indianmotorcycle motorcycle newzealand roadtrip speed truestory
43560,colinfirth emmathompson comedy fairytale magic
43652,zachgalifianakis
43679,gore
43744,romance cute lesbian queer
43832,h.p.lovecraft
43836,stevemartin
43871,shit
43908,drugs jasonstatham
43914,zooeydeschanel
43917,dogs
43919,notfunny parody stupid
43928,millajovovich comicbook dystopia sci-fi stupid stylized
43936,brucewillis
44004,matthewmcconaughey sarahjessicaparker zooeydeschanel cheesy chickflick
44022,animation
44191,1984 alanmoore darkhero england hugoweaving london natalieportman action adaptedfrom:comic anarchism anarchy anti-authoritarian basedonabook basedonacomic comicbook dark dystopia fascism freedom gay historical homosexuality idealism imdbtop250 inspirational intelligent philosophical philosophy political politics prison radicalpolitics revenge revolution revolutionary sci-fi socialcommentary socialcontrol super-hero teen terrorism thought-provoking torture totalitarianism vigilantism visuallyappealing
44193,funny genderbending highschool romance shakespeare
44195,aaroneckhart lobbyism basedonabook bigtobacco business cigarettes clever corruption darkcomedy darkhumor father-sonrelationship funny independentfilm indie journalism narrated politics satire smoking socialcommentary witty
44199,clever cliveowen denzelwashington hostagesituations jodiefoster nazis newyorkcity spikelee willemdafoe bankrobbery goodstory greatending heist intelligentthriller mindfuck police twistending
44225,mermaid
44397,cannibalism gore horror mutation predictable rape remake tortureporn
44555,1980s berlin coldwar eastgermany germany nudity(topless-brief) nudity(topless) oscar(bestforeignlanguagefilm) oscarwinner stasi breathtaking characterdevelopment communism complexcharacters corruption drama excellentscript foreign freedomofexpression german greatacting historical imdbtop250 psychology realisitcacting spies spying subtleperformances suicide surveillance suspense voyeurism
44665,benkingsley brucewillis filmnoir joshhartnett lucyliu morganfreeman nudity(topless) revenge assassin assassination gangsters greatending guiltypleasure hitman horseracing mistakenidentity organizedcrime stylized twist twistending unreliablenarrators violent
44694,pedroalmodovar penelopecruz spain femalepower incest mother-daughterrelationship sexualabuse visuallyappealing
44709,feel-good gentle mentor sentimental spellingbee underdog
44761,josephgordon-levitt rianjohnson childrenactinglikeadults clever detectivemovie dialogue directorialdebut drugrings drugs filmnoir highschool investigation murder neonoir neo-noir pretentious quirky self-mocking slang slow stylized
44788,hollywood nudity(fullfrontal) censorship documentary moviebusiness privatedetective socialcommentary
44828,elizabethbanks jamesgunn alieninvasion aliens bodyhorror comedy horror nathanfillion pseudo-zombies sci-fi silly smalltown
44840,robschneider
44849,animation filmnoir superficialplot
44864,marriage
44929,australia heathledger nudity(topless) addiction downbeat drugaddiction prostitution
44972,franchise parody spoof
44974,ellenpage claustrophobic controversial disturbing gore intense maturekids paedophilia psychology revenge sexualabuse strongfemalelead suspenseful tense tension torture visuallyappealing
45003,horror
45062,conspiracy secretservice
45081,bechdeltest:pass horrorgame atmospheric basedonacomputergame blood creepy dark disturbing gore horror post-apocalyptic stylized unintentionallyfunny videogame videogameadaptation
45183,martialarts
45186,michellemonaghan philipseymourhoffman simonpegg tomcruise vingrhames action damselindistress espionage spy unrealistic
45208,robinwilliams vacation
45210,9/11 aviation basedonatruestory heroism terrorism truestory visceral
45221,gymnastics
45431,dreamworks stevecarell suburbia talkinganimals
45440,johnmalkovich artschool
45442,predictable unrealistic
45447,audreytautou danbrown jeanreno mystery paris tomhanks adventure basedonabook bookisbetter bullshithistory conspiracytheory gnosticism religion treasurehunt
45499,action ellenpage famkejanssen halleberry hughjackman ianmckellen magneto marvel patrickstewart bigbudget comicbook genetics marvel mutants mutation politics sci-fi storm superhero superhero superheroes supernaturalpowers telekinesis wolverine x-men
45501,jenniferaniston vincevaughn break-up horriblefinish
45503,inspirational
45517,johnlasseter owenwilson pixar animation cars comedy emotional race smalltown villainnonexistentornotneededforgoodstory
45635,bdsm
45666,jackblack
45668,keanureeves plotholes sandrabullock architecture badacting loveletters lovestory sweet timetravel
45672,adamsandler besatisfiedwithyourlifelittleman christopherwalken katebeckinsale cheesy comedy family familybonds future philosophy secondchance slapstick surprisinglygood
45720,annehathaway bechdeltest:pass chickflick emilyblunt merylstreep newyork paris stanleytucci strongfemalecharacters basedonabook chickflick fashion funny magazines newyorkcity
45722,adventure comedy jacksparrow johnnydepp keiraknightley orlandobloom sequel action anti-hero bigbudget funny pirates seafaring sequels soundtrack swashbuckler swordfight thriller treasure
45726,owenwilson
45728,highlyquotable kevinsmith rosariodawson badacting crudehumor dialoguedriven hilarious jayandsilentbob popculturereferences sequel slackers viewaskew workplace
45730,m.nightshyamalan paulgiamatti disappointing fairytale farfetched
45880,france kirstendunst sofiacoppola atmospheric basedonatruestory cinematography costumedrama greatsoundtrack historical isolation kirstendunst royalty stylized
45928,business businessistheantagonist corruption documentary environmental
45950,climatechange earth environment globalwarming interesting politics science
45969,jenniferconnelly
46062,disney highschool musical
46322,jetli martialarts friendship martialarts
46335,japan tokyo vindiesel cars racing streetrace
46530,bryansinger dccomics kevinspacey superman comicbook superhero
46578,abigailbreslin alanarkin gaycharacter gregkinnear nietzche oscarnominee:bestpicture pauldano stevecarell tonicollette beautypageant bittersweetfunnycharacters comedy dance darkcomedy drugs dysfunctionalfamily family familydrama feel-good funny heartwarming hilarious homosexuality independentfilm inspirational off-beatcomedy philosophy quirky roadmovie roadtrip satire socialcommentary stevecarell suicide twistending underdog
46723,alejandrogonzalezinarritu bradpitt japan morocco nudity(fullfrontal) cateblanchett deafness multilingual multiplestorylines socialcommentary terrorism visuallystunning
46948,hauntedhouse
46965,b-movie planes samuell.jackson snakes campy quotable sobadit'sgood
46967,scarlettjohansson woodyallen
46970,gaycharacter highlyquotable sachabaroncohen willferrell cars competition hilarious nascar racing
46972,benstiller dickvandyke owenwilson rickygervais robinwilliams museum slapstick
46974,9/11 nicolascage oliverstone
46976,dustinhoffman emmathompson maggiegyllenhaal willferrell destiny dustinhoffman emmathompson existentialism fantasy heartbreaking heartwarming humorous insanity love metaphysics modernfantasy narrated quirky quirkyromantic romance schizophrenia storytelling surreal taxes touching writers writing
47099,gabrielemuccino motivation sanfrancisco willsmith basedonatruestory bittersweet courage depressing earnest father-sonrelationship happyending inspirational poverty powerofhope reality singlefather singleparents tearjerking truestory uplifting wanttoseeagain
47122,teenmovie highschool revenge
47200,jasonstatham actionpacked adrenaline plotless stupid videogamelike
47254,jasonstatham
47330,carchase
47382,dance
47404,surreal
47423,addiction ryangosling basketball boring drugs friendship independentfilm overrated slow teacher unresolved
47465,jodelleferland terrygilliam drugs uncomfortable
47491,andersthomasjensen madsmikkelsen neo-nazis blackcomedy cynical thought-provoking
47518,jonahhill college slackers
47610,19thcentury edwardnorton jessicabiel paulgiamatti vienna austria cinematography costumedrama greatending happyending lovestory magic predictable romance royalty sexscene stagemagic stylized surpriseending twistending unrealistic visuallyappealling
47629,britishroyalfamily england helenmirren michaelsheen basedonatruestory biographical biography biopic royalty strongfemalelead truestory
47640,beer
47644,basedontruestory football underdog
47810,nicolascage cult remake sobadit'sgood unintentionalcomedy
47894,cillianmurphy civilwar ireland
47937,badassgirl darkcomedy satirical
47952,magic
47970,zachbraff beingtrapped relationships
47997,lukewilson underrated darkcomedy declineofcivilization dumb dystopia future mikejudge satire socialcommentary thoughtprovoking
47999,abortion christianfundamentalism documentary horrifying(butnothorrorgenre) religion
48043,clintmansell darrenaronofsky disappointing hughjackman music rachelweisz alternatereality artistic atmospheric cancer cerebral death disease dreamlike emotional fountainofyouth hallucinatory immortality inspirational love medicine mindfuck multiplestorylines mythology nonlinear philosophical poetic religion sci-fi spain surreal thought-provoking timetravel twistending visuallyappealing
48045,serialkiller
48082,charlottegainsbourg gaelgarcã­abernal michelgondry r artsy bittersweet can'tidentifywithhero dream-like dreamlike dreams fanciful fantasy love mentalillness psychological psychology quirky romance stylized surreal unusual
48231,absurd disturbing gross surreal unusual weird
48304,melgibson nativeamericans nudity(topless) adventure ancientcivilization atmospheric brutality chase cinematography gore gruesome history survival suspense violence
48322,hilarious
48342,helenabonhamcarter
48385,malenudity nudity(fullfrontal-notable) nudity(fullfrontal) r sachabaroncohen anti-semitism comedy controversial crudehumor funny irreverent mockumentary notfunny prostitution racism roadtrip satire socialcommentary tasteless toilethumor
48394,guillermodeltoro oscar(bestartdirection) oscar(bestcinematography) spain spanish spanishcivilwar adventure alternatereality anti-fascism atmospheric bittersweet brutality creepy dark darkfantasy disturbing dreamlike fairytale fairytales fairytale fantasy fantasyworld fascism foreignlanguage gore greatsoundtrack history imagination imdbtop250 magicalrealism metaphorical military modernfantasy mythology psychology sci-fi socialcommentary spanishcivilwar stylized supernatural surreal torture tragedy twistending violence visuallyappealing war worldwarii
48516,boston crime jacknicholson leonardodicaprio mafia markwahlberg martinscorsese mattdamon r verafarmiga action atmospheric complexrelationships complicatedplot corruption crime ensemblecast gangster gangsters greatacting gritty imdbtop250 mafia murder organizedcrime original police policecorruption psychology remake suspense tense thriller twistending undercovercop violence
48520,danecook
48560,blackcomedy darkcomedy dysfunctionalfamily gay gwynethpaltrow homosexuality quirky
48600,biblical christianity
48682,iran
48696,nudity(topless-brief) nudity(topless-notable) nudity(topless) suburbandysfunction adultery cynical dark disturbing psychology reflective satirical suburbia
48698,childabuse
48738,africa forestwhitaker history idiamin jamesmcavoy uganda basedonabook basedonatruestory dictatorship genocide historical violent
48744,newyorkcity nudity(fullfrontal-notable) nudity(fullfrontal) beautiful bisexual controversial depression erotic gay groupsex heartwarming irreverent orgy queer raunchy relationships socialcommentary unsimulatedsexscenes uplifting
48774,alfonsocuarón cliveowen england michaelcaine nudity(topless) adaptedfrom:book aloneintheworld apocalypse atmospheric basedonabook bleak christianity cinematography depressing disturbing dystopia endoftheworld environmental epidemic future futuristic grim gritty humanity imdbtop250 infertility longshots longtakes plotholes pregnancy realisticaction sci-fi socialcommentary survival terrorism thought-provoking thriller violence visuallyappealing war xenophobia
48780,19thcentury andyserkis christianbale christopernolan christophernolan davidbowie hughjackman london michaelcaine nicolatesla scarlettjohansson atmospheric basedonabook complicated confusing dark disjointedtimeline drowning enigmatic ensemblecast foggy greatending illusionism illusionist illusions imdbtop250 magic magician magicians mindfuck mystery non-linear nonlinear obsession philosophy plottwist prison psychological puzzling revenge rivalry romance sacrifice sci-fi sci-fielements sciencefiction scienceismagic secrets spectacle stagemagic steampunk storytelling surpriseending surprisingending teleportation tense tesla thriller twistending twists&turns
48783,clinteastwood worldwarii iwojima patriotic
48872,blackandwhite
48982,aardman dreamworks animation rats romantic
48997,18thcentury nudity(topless-notable) nudity(topless) paris alanrickman artistic basedonabook cannibalism creativity dustinhoffman greatsoundtrack murder obsession orgy perfume ridiculousending scent sensuality serialkiller sexuality weird
49130,france marioncotillard lifereflection wineandromance
49220,mockumentary
49272,007 danielcraig evagreen jamesbond judidench london madsmikkelsen action assassin bittersweet espionage gambling jamesbond parkour poker productplacement realisticaction spies spy thriller torture
49274,singing
49278,denzelwashington implausibleplotelements paradox sci-fi terrorism time timetravel
49284,morganfreeman
49286,camerondiaz christmas england jackblack judelaw katewinslet romance betterthanexpected chickflick lovelycharacters multiplestorylines romanticcomedy sappy sweet switchingplaces
49312,autism
49314,christianbale
49396,jackblack kylegass comedy devil rockandroll satire
49524,biblical christmas jesus
49530,africa civilwar jenniferconnelly leonardodicaprio southafrica action corruption dark journalism mining photography slavery smuggling violent war
49649,jeremyirons johnmalkovich audienceintelligenceunderestimated badacting basedonabook cliche dragons fantasy predictable teen
49651,sylvesterstallone boxing
49772,edwardnorton adultery china emotional heartbreaking husband-wiferelationship intellectual landscape naomiwatts nuns periodpiece science
49822,angelinajolie cia centralintelligenceagency coldwar mattdamon espionage
49824,musical rhythm&blues
49856,revenge
49910,basedonatruestory highschool teacher teacherchanginglives
49932,davidlynch atmospheric boring cinematography dark disturbing dread experimental mindfuck nightmare surreal unique weird
49957,adolescence
49961,england judidench adultery cateblanchett lesbian loneliness manipulation obsession scandal secrets sexuality
50011,dystopia metaphorical surreal
50064,georgeclooney worldwarii
50068,clinteastwood r warintheeyeofenemy worldwarii emotional honest intimate japan war
50160,ewanmcgregor
50183,erotic lesbian
50442,truestory
50514,madsmikkelsen fatherdaughterrelationship
50594,collage hedonist surreal
50601,annasophiarobb zooeydeschanel basedonabook bullying deathofachild fantasy hurriedending liberalmessages sad teenrelationships
50641,dreamlike hauntedhouse horrorcomedy psychedelic strangelycompelling surreal trippy unique weird
50685,kerirussell baking bittersweet food friendship infidelity pregnancy
50794,nudity(topless) ryanreynolds violentlysilly hitman humorous twistending
50798,awful stupid unfunny
50804,hanniballecter serialkiller
50851,cocaine documentary
50872,bradbird disney family france pattonoswalt pixar pixaranimation animation clever cooking food food/cooking funny greatstory imaginaryfriend imagination inspirational paris pixar rats restaurant story talkinganimals
50912,french natalieportman paris episodic multiplestorylines romance vignettes
50954,bodyexchange highschool
51037,amnesia plottwist
51077,comicbook evamendes marvel nicholascage nicolascage sobad basedonacomic dealwiththedevil motorcycle plainstoryline
51080,fbi corruption espionage spying truestory
51084,definitechickflick drewbarrymore hughgrant music romance songs
51086,jimcarrey sexualizedviolence amnesia conspiracytheory memoryloss mystery obsession psychology stylized twistending
51091,blues christinaricci nudity(topless) samuell.jackson atmospheric greatsoundtrack
51127,musicdocumentary
51187,england
51255,british edgarwright funnyashell nickfrost r simonpegg timothydalton action actionspoof blackcomedy britishcomedy buddymovie comedy darkcomedy dystopia funny macabre murder parody police slowstart smalltown surreal twists&turns violence
51277,kungfu martialarts
51412,incompletestory juliannemoore nicolascage philipk.dick action author:philipk.dick badending jessicabiel plotholes plottwist psychicpowers supernaturalpowers timetravel time-lapse
51471,london history parliament politicaldrama slavery
51540,davidfincher jakegyllenhaal journalist markruffalo mystery robertdowneyjr robertdowneyjr. thriller toolong badending basedonatruestory cinematography crime detective investigation investigativejournalism long mystery obsession police serialkiller slow stylized suspense truestory
51575,johntravolta roadtrip
51662,ancientgreece basedonacomicbook epic frankmiller gerardbutler nudity(topless) zacksnyder action adaptedfrom:comic amazingphotography artistic atmospheric basedonacomic basedoncomic blood comicbook computeranimation epic epicadventure fighting historical historicallyinaccurate malenudity military narrated overrated pointlesssubplot rape sexualizedviolence stylized swordfight war
51678,marlonbrando
51694,1980s britishcomedy university
51698,timetravel
51705,audreytautou
51709,joon-hobong korea koreanhorror familydrama foreignfilm horror monster seamonster
51834,18thcentury annehathaway jamesmcavoy janeausten romance
51884,bollywood immigrants
51925,nonlinear sandrabullock adultery timetravel
51927,jameswan creepy
51931,9/11 doncheadle newyork newyorkcity adamsandler depression post-traumaticstressdisorder sad unique
51935,dannyglover markwahlberg action basedonabook conspiracy revenge sniper vengeance
52042,nudity(fullfrontal-notable) nudity(topless-notable) nudity(topless) paulverhoeven worldwarii espionage resistancemovement
52241,heist jeffdaniels josephgordon-levitt mentallyimpaired short-termmemoryloss
52245,jonheder willferrell figureskating hilarious iceskating slapstick
52281,2moviesin1 gore quentintarantino quintentarantino robertrodriguez exploitation genrespoof grindhouse serialkiller violence zombies
52287,inventor kidsandfamily timetravel
52319,easilyconfusedwithothermovie(s)(title)
52328,cillianmurphy dannyboyle atmospheric badscience beautifuleffects cinematography dark endingtwist greatsoundtrack horrorstory isolation madness physics plotholes psychological psychology sci-fi space spaceships suicide suicideattempt sun unpredictable visuallystunning weakthirdact
52435,christmas dr.seuss classic moral narrated
52443,anime
52458,thriller
52462,basedonatvshow
52579,edithpiaf french marioncotillard greatacting
52604,anthonyhopkins ryangosling adultery courtroom courtroomdrama murder murdermystery suspense twist twistending
52606,simonpegg darkcomedy
52694,rowanatkinson funny
52722,comicbookadaption kirstendunst marvel newyorkcity tobeymaguire tophergrace action adaptedfrom:comic alterego basedonacomic bigbudget comicbook revenge sequel superhero
52806,goromiyazaki studioghibli anime basedonabook dragons fantasy magic
52885,satoshikon tokyo alternatereality animation anime atmospheric beautifulanimation colorful confusing dreamlike dreams femaleheroine hallucinatory japan metafiction nightmare philosophical psychedelic psychedellic soundtrack story surreal thoughtprovoking trippy
52950,russian atmospheric sequel surreal
52952,1980s england innocencelost shanemeadows atmospheric bittersweet bullying childhood comingofage friendship gritty nationalism racism realistic skinhead skinheads suburbia tattoo teenager tense
52967,memoryloss
52973,jasonsegel juddapatow katherineheigl lasvegas nudity(topless-brief) nudity(topless) paulrudd sethrogen stevecarell absolutelyhilarious drugs marijuana overrated pregnancy
52975,1960s musical civilrights highschool musical segregation
53000,jeremyrenner frustratingtowatch military notasgoodasthefirst post-apocalyptic sequel survival zombies
53024,cult
53121,badsequel franchise
53123,ireland music oscar(bestmusic-originalsong) beautiful bittersweet complexcharacters dublin emotional goodmusic greatsoundtrack musical musicians realistic romance simple songwriting sweet wired50greatestsoundtracks
53125,geoffreyrush johnnydepp keiraknightley orlandobloom adventure anti-hero bigbudget comedy confusing funny pirates quirky seafaring sequel surreal swashbuckler treasure
53129,danecook intense plottwist serialkiller suspense
53138,adventure archaeology
53140,adventure archaeology
53161,mentalhospital mentalillness
53189,awkward misfits off-beatcomedy
53207,nudity(rear)
53318,nudity(fullfrontal) alternatereality artschool artstudentasprotagonist boobs british cultfilm funny imagination insomnia notablenudity nudity quirky slackers stoppingtime strippers supermarket surreal surrealism time timetravel
53322,alpacino bradpitt conartists georgeclooney heist lasvegas mattdamon ensemblecast smart
53435,nudity(topless)
53443,christmas
53447,murder skateboarding
53460,surfing
53464,chrisevans ioangruffudd jessicaalba marvel adaptedfrom:comic badacting badjokes badplot basedoncomicbook comicbook invisibility superhero superheroes
53468,1950s canadian carrie-annemoss comedy post-apocalyptic satire socialcommentary zombies
53519,direction kick-buttwomen kurtrussell quentintarantino rosariodawson carchase cars classiccar dialogue disappointing feminism greatdialogue greatsoundtrack grindhouse overhyped slow slowpaced stylish stylized toolong violence
53550,christianbale vietnamwar wernerherzog prisonescape truestory
53769,atmospheric loneliness
53894,michaelmoore americanidiocy corruption documentary healthcare liberalpropaganda
53953,hotel johncusack samuell.jackson stephenking atmospheric author:stephenking basedonabook boring claustrophobic horror lameending psychological scary supernatural wastedpotential
53956,alantudyk british britishcomedy brother-brotherrelationship darkcomedy drugs farce funeral malenudity wheelchair
53972,justinlong timothyolyphant unitedstates action actionpacked brucewillis computers hackers notasgoodasthefirst terrorism unrealistic unrealisticaction unrealisticbutwelldone weakplot
53974,mandymoore robinwilliams
53993,biblical christianity morganfreeman stevecarell environmental god
53996,80snostalgia meganfox michaelbay shialabeouf specialeffects stevenspielberg action aliens android(s)/cyborg(s) basedonacomic childish crudehumor enormouslylongbattlescene giantrobots manversusmachine military robots sci-fi sexist silly teen transformation
54001,danielradcliffe emmawatson garyoldman helenabonhamcarter ralphfiennes rupertgrint alanrickman author:j.k.rowling basedonabook comingofage fantasy fantasyworld harrypotter magic magicschool nottruetothebook wizards
54004,adamsandler
54190,1960s beatles beatlessoundtrack julietaymor thebeatles extremelycreative musical visuallyappealing weakplot
54256,andysamberg billhader futurecultclassic
54259,clairedanes gaystereotypes michellepfeiffer neilgaiman robertdeniro adventure atmospheric author:neilgaiman basedonabook british comedy comingofage crudehumor fairytale fairytaleromance fantasy fantasyworld humor magic magicrealism magicalaging/immortality modernfantasy pirates romance steampunk visuallyappealing whimsical witches
54272,basedonatvshow animation comedy funny hilarious humorous pollution simpsons
54276,catherinezeta-jones cooking
54281,antonyelchin robertdowneyjr. comingofage drugs highschool
54286,mattdamon robertludlum action assassin basedonabook carchase cia conspiracy espionage greatplot imdbtop250 murder shakycamera spies spy spythriller suspense thriller torture twistending
54290,whytheterroristshateus
54372,french nudity(fullfrontal) basedonabook murdermystery mystery thriller twistending
54503,billhader christophermintz-plasse coming-of-age emmastone highschoollife highlyquotable jonahhill michaelcera sethrogen teenmovie beer comedy comingofage crude crudehumor drinking friendship funny highschool hilarious nerds party police pornography selfdiscovery virginity
54648,christucker jackiechan cheesy comedy
54736,fbi middleeast propaganda terrorism
54745,debate quirky
54771,danielcraig nicolekidman epidemic
54775,jasonstatham
54780,scarlettjohansson nanny
54785,remake
54787,violence revenge vigilante
54796,juliedelpy
54881,arcade competition documentary donkeykong geek quirkysubculture rivalry underdog videogames
54910,mockumentary serialkiller twistending
54962,alternatereality multiplestorylines thought-provoking twistending
54995,brucewillis nudity(topless) robertrodriguez crudehumor grindhouse horror lesbian machinegunleg overthetop sexscene splatter zombies
54997,christianbale russellcrowe father-sonrelationship naive western
54999,cliveowen monicabellucci paulgiamatti gunfight ridiculous satire ultra-violence
55052,guilt jamesmcavoy keiraknightley periodpiece saoirseronan sexualizedviolence tragedy basedonabook childhood emotional greatcinematography greatsoundtrack heartbreaking imagination misunderstanding romance sad war
55067,mentalillness
55069,goldenpalm nudity(fullfrontal) abortion friendship
55094,iraqwar tommyleejones army
55118,davidcronenberg naomiwatts nudity(topless) russianmafia viggomortensen atmospheric bloody darkhero disturbing mafia malenudity organizedcrime prostitution rape violent
55167,anime beautifulanimation
55176,history archivefootage aviation space
55205,stevebuscemi
55232,millajovovich post-apocalyptic residentevil videogameadaptation virus zombies
55245,jessicaalba nudity(topless) randomsex
55247,alaska emilehirsch music nudity(fullfrontal) nudity(topless-notable) nudity(topless) seanpenn unlikablecharacter adaptedfrom:book adventure atmospheric basedonabook basedonatruestory bittersweet cheesy comingofage drama experience freedom greatsoundtrack imdbtop250 inspirational isolation malenudity nature psychology roadtrip selfdiscovery stupidity travel truestory wilderness
55253,worldwarii
55267,juliettebinoche stevecarell infidelity largefamily predictable
55269,adrienbrody bechdeltest:fail billmurray india owenwilson siblingrelationships train wesanderson brother-brotherrelationship brothers cinematography darkcomedy dysfunctionalfamily familydynamics funeral roadmovie roadtrip spiritualjourney trains
55272,nightclub
55274,cateblanchett cliveowen
55276,georgeclooney slowpacing sydneypollack tildaswinton tomwilkinson corporateespionage disillusionment ethics greatacting lawyers realistic
55280,emilymortimer iwantedtohugthismovie ryangosling comedy-drama cute delusion delusional emotional feel-good heartwarming littletown loneliness mentalillness psychology quirky smalltown sweet touching weird
55282,alaska joshhartnett blood remotelocation smalltown snow survival vampire
55284,torture
55286,beniciodeltoro non-linear
55290,benaffleck caseyaffleck edharris morganfreeman abduction basedonabook childabuse conspiracy detective drugs foullanguage kidnapping morality multilayered mystery pedophile police policeinvestigation twist
55363,bradpitt caseyaffleck basedonatruestory beautifulscenery excellentsoundscore tense visuallyappealing western
55442,french history iran middleeast animation biography blackandwhite comicbook comingofage depression humorous intelligent melancholy politics punk religion revolution socialcommentary
55444,biography blackandwhite cinematography epilepsy joydivision music rockandroll suicide
55451,bechdeltest:pass hughdancy lesbian
55553,newzealand zombies madscientist sheepzombies
55555,interwovenlives turkishmusic
55577,torture
55721,drugs favelas brazil corruption organizedcrime policecorruption riodejaneiro socialcommentary specialpoliceforces urbanviolence
55732,mars
55765,denzelwashington nudity(topless-brief) ridleyscott russellcrowe basedonatruestory corruption crime drugs gangster gangsters mafia organizedcrime smuggling
55768,dreamworks computeranimation satire
55805,albertfinney ethanhawke marisatomei nudity(topless) philipseymourhoffman r sidneylumet acting disjointedtimeline non-linear nonlinear
55814,french basedonatruestory beautiful biomedicalethics disability foreignlanguage greatcinematography locked-insyndrome paralysis thought-provoking touching truestory
55820,1980s coenbrothers cormacmccarthy intelligent javierbardem joshbrolin oscar(bestpicture) oscarnominee:bestpicture oscarwinner:bestpicture texas tommyleejones well-written woodyharrelson ambiguousending anticlimactic atmospheric basedonabook brutal cinematography coenbrothers crime dark detached drama greatacting hitman imdbtop250 insanity over-rated overrated plottwist realistic senseless serialkiller slowpaced suspense tension thriller twistending unsatisfying violent
55830,jackblack michelgondry mosdef creativity heartwarming quirky
55844,lesbian
55872,inspirational loveofmusic music powerofmusic thought-provoking upliftingandcompelling
55901,surreal
55908,badacting excellentuseofdialogue underrated academia badacting cheesy christianity dialogue dialoguedriven educational entirelydialogue evolution excellentscript foodforthought history immortality intellectual intelligent lowbudget oneset openending philosophical psychological religion sci-fi sciencefiction smart thought-provoking unique unrealisticcharacters
