movie_id,title,year,bag_of_words
7256,Touching the Void,2003,adventure documentary disturbing mountainclimbing mountains nature neardeath survival truestory
7260,Latter Days,2003,comedy drama romance gayleadcharacter mormon christianity gay homophobia religion
7263,Miracle,2004,drama olympics sports basedonatruestory hockey inspirational underdogs
7265,"Dreamers, The",2003,drama 1960s bernardobertolucci incest nc-17 nudity(fullfrontal-notable) nudity(fullfrontal) paris boheme comingofage controversial erotic evagreen femalenudity incest malenudity michaelpitt sexual
7285,Thirteen,2003,drama comingofage evanrachelwood nudity(topless-notable) adolescence disturbing drugs nostalgic teen
7293,50 First Dates,2004,comedy romance adamsandler comedy drewbarrymore hawaii romance amnesia datemovie funny happyending memoryloss romanticcomedy short-termmemoryloss
7300,Vanishing Point,1971,action drama carchase roadmovie
7317,EuroTrip,2004,adventure comedy michelletrachtenberg nudity(topless) cliche comedy humorforthenarrow-minded roadtrip
7318,"Passion of the Christ, The",2004,drama biblical christian christianity jesuschrist melgibson sadistic basedonamyth beautifullyfilmed bible bloody boring brutal goodacting gross jesus overrated propaganda religion torture violent
7323,"Good bye, Lenin!",2003,comedy drama berlin eastgermany german germany thefalloftheberlinwall communism familybonds familyrelationships greatsoundtrack historical idealism maintainingillusion romance socialcommentary socialism
7324,Hidalgo,2004,adventure drama viggomortensen middleeast
7325,Starsky & Hutch,2004,action comedy crime thriller benstiller willferrell
7327,Persona,1966,drama ingmarbergman livullmann swedish cerebral cinematography criterion dreamlike enigmatic experimental psychoanalysis psychology surreal
7346,"Girl Next Door, The",2004,comedy romance elishacuthbert nudity(topless) timothyolyphant comingofage highschool ludicrousplot nerds pornography silly teen
7347,Secret Window,2004,mystery thriller johnturturro johnnydepp stephenking basedonabook murder mystery psychological psychology schizophrenia splitpersonality suspense twistending writer
7360,Dawn of the Dead,2004,action drama horror thriller goodremake nudity(topless-brief) richardcheese sarahpolley zacksnyder zombiemovie action goryfun horror mall post-apocalyptic remake zombie zombies
7361,Eternal Sunshine of the Spotless Mind,2004,drama romance sci-fi charliekaufman elijahwood jimcarrey katewinslet kirstendunst markruffalo michelgondry newyorkcity oscar(bestwriting-screenplaywrittendirectlyforthescreen) alternatereality amnesia artistic atmospheric beautiful bittersweet colourful comedy complicated confusing cultfilm drama dream dreamlike dreams emotional fantasy greatacting humane imagination imdbtop250 insightful intelligent jimcarrey love melancholy memory non-conventionallovestroy nonlinear philosophy psychology quirky relationships romance romantic sci-fi short-termmemoryloss surreal surrealism thought-provoking touching
7365,Noi the Albino (Nói albinói),2003,drama iceland darkhumor eccentricity wintry
7366,Jersey Girl,2004,comedy drama romance benaffleck kevinsmith cute livtyler
7367,"Ladykillers, The",2004,comedy crime coenbrothers tomhanks
7371,Dogville,2003,drama mystery thriller larsvontrier nicolekidman arthouse artsy austere cultfilm depressing disturbing experimental narrated philosophical philosophy political socialcommentary socialcontrol
7373,Hellboy,2004,action adventure fantasy horror guillermodeltoro ronperlman action adaptedfrom:comic comicbook darkhero demon fantasy fighting gothic graphicnovel humorous nazis occult occulttechnology steampunk superhero superhero superheroes
7375,"Prince & Me, The",2004,comedy romance juliastiles doublelife royalpretendstobecommoner
7380,Ella Enchanted,2004,comedy fantasy romance annehathaway fairytale fantasy feelgoodmovie funny magic
7386,"Ten Commandments, The",1956,adventure drama biblical christianity christian epic religion
7387,Dawn of the Dead,1978,action drama horror endoftheworld georgea.romero goblin apocalypse cynical funny horror socialcommentary survival zombies
7419,After Hours,1985,comedy thriller martinscorsese newyorkcity nudity(topless) anxiety badluck blackcomedy darkcomedy darkhumor surreal surrealism
7438,Kill Bill: Vol. 2,2004,action drama thriller bechdeltest:pass davidcarradine japan quentintarantino samuell.jackson tarantino umathruman umathurman action adventure atmospheric buriedalive kungfu martialarts quirky revenge soundtrack spaghettiwestern storytelling strongfemalelead stylized tarantino twistending violence violent visuallyappealing
7439,"Punisher, The",2004,action crime thriller adaptedfrom:comic comicbook marvel revenge senselessviolence violence
7444,13 Going on 30,2004,comedy fantasy romance aging childasadult comedy jennifergarner markruffalo createdforteens romance womanlead
7445,Man on Fire,2004,action crime drama mystery thriller christopherwalken dakotafanning denzelwashington torture action bodyguard ending faith friendship greatcinematography kidnapping mexico redemption revenge twists&turns vengeance
7451,Mean Girls,2004,comedy amandaseyfried amypoehler bechdeltest:pass highschool laceychabert lindsaylohan rachelmcadams teenmovie timmeadows tinafey basedonabook clever clique comedy comingofage friendship funny innocencelost lesbiansubtext manipulation popularity quotable revenge suprisinglyclever veryquotable
7454,Van Helsing,2004,action adventure fantasy horror hughjackman katebeckinsale atmospheric gothic heroineintightsuit monster steampunk supernatural vampire vampires werewolf werewolves
7458,Troy,2004,action adventure drama war action bradpitt epic greektragedy homer myth mythology nudity(topless) orlandobloom war ancientgreece basedonamyth basedonapoem battles director'scut epic heroic historicalepic mythology swordandsandal
7460,Coffee and Cigarettes,2003,comedy drama atmospheric billmurray cateblanchett jimjarmusch stevebuscemi tomwaits blackandwhite deadpan dialogue dialoguedriven episodic minimalist noplot smoking surreal talky
7481,Enemy Mine,1985,adventure drama sci-fi aliens stranded
7482,Enter the Dragon,1973,action crime brucelee martialartsflick nudity(topless) badacting kungfu martialarts
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),1997,drama romance gay loneliness
7564,Kwaidan (Kaidan),1964,horror atmospheric ghoststory
7569,You Only Live Twice,1967,action adventure sci-fi thriller 007 bond jamesbond seanconnery jamesbond
7570,Octopussy,1983,action adventure thriller 007 jamesbond rogermoore jamesbond
7573,Never Say Never Again,1983,action adventure thriller 007 jamesbond seanconnery jamesbond
7587,"Samouraï, Le (Godson, The)",1967,crime drama thriller paris atmospheric crime slow stylized
7618,Chaplin,1992,drama anthonyhopkins biography robertdowneyjr robertdowneyjr. basedonatruestory
7669,Pride and Prejudice,1995,drama romance 19thcentury colinfirth england janeausten tvseries author:janeausten comedyofmanners perioddrama romantic
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",1993,drama vietnam scenic
7748,Pierrot le fou,1965,crime drama annakarina jean-lucgodard
7766,Throne of Blood (Kumonosu jô),1957,action drama thriller war akirakurosawa criterion macbeth toshiromifune
7767,"Best of Youth, The (La meglio gioventù)",2003,drama beautiful bittersweet poignant
7802,"Warriors, The",1979,action adventure crime thriller newyorkcity cultfilm gangs
7817,Zardoz,1974,fantasy sci-fi seanconnery cerebral erotic esotericplotlines hallucinatory surreal
7820,"Virgin Spring, The (Jungfrukällan)",1960,crime drama criterion medieval rape religion revenge
7827,Cypher,2002,action sci-fi thriller lucyliu brainwashing corporateespionage cyberpunk doubleagents espionage predictableending sci-fi twistending
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L')",1964,drama horror sci-fi vincentprice post-apocalyptic vampire
7894,"Duck, You Sucker",1971,action western sergioleone revolution
7924,Stray Dog (Nora inu),1949,drama film-noir thriller akirakurosawa criterion japan toshiromifune atmospheric
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",1958,action adventure akirakurosawa criterion japan toshiromifune greed samurai
7926,High and Low (Tengoku to jigoku),1963,crime drama film-noir thriller akirakurosawa criterion ethics kidnapping police
7934,Zelig,1983,comedy woodyallen mockumentary parody psychology
7980,"Bridge Too Far, A",1977,action drama war bestwarfilms history michaelcaine seanconnery worldwarii classic
7981,Infernal Affairs (Mou gaan dou),2002,crime drama thriller betterthantheamericanversion excellentscript gritty police story stylized undercovercop
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",2003,drama horror mystery thriller atmospheric claustrophobic creepy eerie psychology
7984,From Beyond,1986,horror sci-fi bdsm h.p.lovecraft jeffreycombs bodyhorror lovecraft madscientist
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",2003,drama atmospheric buddhism calm kimki-duk bittersweet buddhism buddhist characterdriven episodic greatphotograpy nature poetic reflective scenic
8033,How to Steal a Million,1966,comedy crime romance petero'toole audreyhepburn comedy heist
8042,Mean Streets,1973,crime drama martinscorsese newyorkcity directionless mafia
8154,"Dolce Vita, La",1960,drama federicofellini ninorota criterion
8167,Captain Blood,1935,action adventure romance fencing pirates seafaring swordfight treasure
8199,Ugetsu (Ugetsu monogatari),1953,drama thriller criterion japan surreal
8207,"Day of the Jackal, The",1973,crime thriller frederickforsyth assassin assassination tense thriller
8225,Night of the Living Dead,1990,horror remake zombie zombies
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),1979,action adventure animation comedy crime mystery hayaomiyazaki lupiniii studioghibli adventure anime funny
8254,Arizona Dream,1993,comedy drama fantasy romance emirkusturica beautifulmusic greatsoundtrack magicrealism surreal
8261,3 Women (Three Women),1977,drama criterion disturbing surreal
8327,Dolls,2002,drama romance takeshikitano melancholy surreal
8337,"Caine Mutiny, The",1954,drama war humphreybogart personalitydisorder
8340,Escape from Alcatraz,1979,drama thriller alcatraz clinteastwood escape prison prisonescape
8360,Shrek 2,2004,adventure animation children comedy musical romance camerondiaz dreamworks eddiemurphy funny mikemyers animation computeranimation fairytale fairytales hilarious parody pixar sequel talkinganimals
8361,"Day After Tomorrow, The",2004,action adventure drama sci-fi thriller environmental jakegyllenhaal newyorkcity postapocalyptic rolandemmerich apocalypse catastrophe climatechange disaster globalwarming hollywoodstyle naturaldisaster post-apocalyptic propaganda sci-fi unintentionalcomedy unrealistic weather
8366,Saved!,2004,comedy drama jenamalone mary-louiseparker christian satire teenpregnancy
8368,Harry Potter and the Prisoner of Azkaban,2004,adventure fantasy imax alfonsocuarón danielradcliffe emmawatson garyoldman harrypotter magic wizards alanrickman basedonabook boardingschool comingofage emmathompson fantasy fantasyworld franchise harrypotter idealistic magic sequel timetravel visuallystunning werewolf werewolves witch
8369,Mindhunters,2004,action crime horror mystery thriller corny fun gore whodoneit
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",2003,action comedy crime drama blindswordsman japan r takeshikitano blindness
8371,"Chronicles of Riddick, The",2004,action sci-fi thriller judidench riddick vindiesel action sci-fi sequel shallowplot space
8376,Napoleon Dynamite,2004,comedy awkward boring camp comedy dull geek highschool independentfilm ironic misfits nerds off-beatcomedy overrated quirky quotable seenmorethanonce teen unfunny
8405,Hour of the Wolf (Vargtimmen),1968,drama horror atmospheric hallucinatory
8426,Robot Carnival (Roboto kânibauru),1987,animation comedy drama fantasy sci-fi anime anthology
8459,"Heiress, The",1949,drama romance 19thcentury oliviadehavilland
8464,Super Size Me,2004,comedy documentary drama educational mcdonalds morganspurlock americanidiocy documentary food important obesity propaganda socialcriticism socialmessage
8477,"Jetée, La",1962,romance sci-fi blackandwhite memory narrated post-apocalyptic short timetravel
8507,Freaks,1932,crime drama horror todbrowning atmospheric bannedmovie blackandwhite circus classic controversial creepy cultclassic cultfilm disturbing eerie freaks gruesome menacing short strange touching
8526,Around the World in 80 Days,2004,adventure children comedy jackiechan martialarts
8528,Dodgeball: A True Underdog Story,2004,comedy benstiller idiotic vincevaughn comedy funny hilarious obscuresports sports
8529,"Terminal, The",2004,comedy drama romance catherinezeta-jones stevenspielberg tomhanks airport brokenenglish comedy dialogue drama feelgood funny greatacting heartfelt humorous originalplot predictable slow stranded tomhanks underrated
8530,Dear Frankie,2004,drama romance deafness scotland
8533,"Notebook, The",2004,drama romance classdifferences firstlove nicholassparks rachelmcadams romance ryangosling themostromantic beautifulscenery chickflick coversalifespan generations greatending lifechoices memories memoryloss predictable riddledwithcliché romance romantic sad sentimental
8578,Undead,2003,action comedy horror sci-fi zombie zombies
8580,Into the Woods,1991,adventure comedy fantasy musical stephensondheim fairytale musical
8581,Pirates of Silicon Valley,1999,documentary drama computers geeks history
8582,Manufacturing Consent: Noam Chomsky and the Media,1992,documentary war politics propaganda
8591,"Philadelphia Experiment, The",1984,adventure drama sci-fi worldwarii timetravel
8604,Taxi,1998,action comedy france carchase cars humor
8607,Tokyo Godfathers,2003,adventure animation drama satoshikon anime fatherdaughterrelationship
8620,"Exterminating Angel, The (Ángel exterminador, El)",1962,comedy drama fantasy mystery criterion surrealism
8622,Fahrenheit 9/11,2004,documentary iraqwar michaelmoore anti-bush anti-war comedy conspiracy conspiracytheory controversial corruption documentary political politics propaganda socialcommentary terrorism
8636,Spider-Man 2,2004,action adventure sci-fi imax kirstendunst marvel newyorkcity oscar(besteffects-visualeffects) spiderman tobeymaguire action comicbook darkhero marvel sequel super-hero superhero superheroes vigilante
8638,Before Sunset,2004,drama romance ethanhawke juliedelpy paris richardlinklater verbose bittersweet dialogue emotional greatdialogue intelligent minimalist philosophical quirky romance romantic sequel writers
8640,King Arthur,2004,action adventure drama war arthurianlegend cliveowen keiraknightley kingarthur myth romanempire battle bullshithistory knights medieval pagan unhistorical
8641,Anchorman: The Legend of Ron Burgundy,2004,comedy benstiller funniestmovies paulrudd stevecarell stevecarrell vincevaughn willferrell comedy funny hilarious misogyny seenmorethanonce stupid
8643,"Cinderella Story, A",2004,comedy romance hilaryduff teenmovie cinderella romance
8644,"I, Robot",2004,action adventure sci-fi thriller 2030s amazingcinematography dynamiccgiaction isaacasimov scifi willsmith action android(s)/cyborg(s) artificialintelligence basedonabook bookwasbetter cyborg dystopia funny future futuristic humanistsci-fi murder productplacement robot robots sci-fi sexyfemalescientist technology thoughtprovoking thought-provoking
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",2004,crime drama pregnancy smuggling
8665,"Bourne Supremacy, The",2004,action crime thriller frankapotente international juliastiles mattdamon robertludlum action amnesia assassin carchase cia conspiracy espionage fastpaced kickass realisticaction sequel spy survival thriller violence
8666,Catwoman,2004,action crime fantasy dccomics halleberry badacting cats comicbook femalepower heroineintightsuit super-hero superhero wastedpotential
8675,"Enemy Below, The",1957,action drama war worldwarii submarine
8690,Slaughterhouse-Five,1972,comedy drama sci-fi war worldwarii timetravel
8781,"Manchurian Candidate, The",2004,thriller denzelwashington brainwashing politics
8783,"Village, The",2004,drama mystery thriller adrienbrody atmospheric brycedallashoward joaquinphoenix m.nightshyamalan sigourneyweaver blindness forest greatending greatsoundtrack m.nightshyamalan psychological secrets socialcommentary surpriseending suspense thought-provoking twistending underrated
8784,Garden State,2004,comedy drama romance greatsoundtrack natalieportman newjersey zachbraff clichã©ending comingofage directorialdebut father-sonrelationship friendship funny manicpixiedreamgirl mentalillness motorcycle overrated psychology quirky quirkyromantic romance soulsearching soundtrack wired50greatestsoundtracks
8798,Collateral,2004,action crime drama thriller jamiefoxx michaelmann tomcruise action assassin atmospheric characterdriven dark greatperformances guns hitman michaelmann nightclub oneday taxicabs taxidriver tomcruise violent
8807,Harold and Kumar Go to White Castle,2004,adventure comedy buddymovie johncho kalpenn neilpatrickharris notablenudity nudity(topless) stonermovie drugs highbrowstupidity love marijuana raceissues roadtrip shenanigans stonercomedy stupid
8810,AVP: Alien vs. Predator,2004,action horror sci-fi thriller alien antarctica lancehenriksen pg-13 predators action aliens franchise inconsistent sci-fi
8854,Night of the Demons,1988,horror demons possession
8861,Resident Evil: Apocalypse,2004,action horror sci-fi thriller millajovovich nudity(topless) postapocalyptic post-apocalyptic videogameadaptation virus zombies
8865,Sky Captain and the World of Tomorrow,2004,action adventure sci-fi angelinajolie judelaw aviation dieselpunk futureartdeco giantrobots overlystylised robots steampunk visuallyappealing
8866,Wimbledon,2004,comedy romance kirstendunst paulbettany tennis
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",2004,adventure drama cheguevara inspiring southamerica spanish adventure basedonabook biographical cinematography gooddialogue motorcycle political politics roadtrip socialcommentary truestory
8874,Shaun of the Dead,2004,comedy horror british edgarwright london nickfrost simonpegg anti-hero blackcomedy britishcomedy comedy darkcomedy darkhumor england friendship funny gore hilarious horror horrorcomedy parody satire slackers spoof subversive violent zombie zombies
8879,Murder on the Orient Express,1974,crime mystery thriller agathachristie ingridbergman seanconnery sidneylumet murdermystery
8906,Cannibal Holocaust,1980,horror cannibalism cannibals controversial gruesome socialcommentary
8910,I Heart Huckabees,2004,comedy davido.russell dustinhoffman jasonschwartzman judelaw markwahlberg naomiwatts corporateculture detective existentialism funny intelligent ironic nihilism off-beatcomedy philosophy psychology satire stylized whimsical
8914,Primer,2004,drama sci-fi complicated deep sci-fi shanecarruth badscience boring cerebral clever complex complicated complicatedplot dialoguedriven directorialdebut disturbing engineers indie intellectual intelligent inventor lowbudget mindfuck paradox physics plotholes sci-fi science sciencefiction slow thought-provoking timetravel
8917,Team America: World Police,2004,action adventure animation comedy gross-out kimjongil treyparker bizarre hilarious irreverent notexactlypc political politicalcommentary politics puppets satire stupid
8918,Eulogy,2004,comedy crime drama blackcomedy crazyfamily
8928,"Fearless Vampire Killers, The",1967,comedy horror campy quirky
8939,"Final Cut, The",2004,sci-fi thriller robinwilliams memory
8947,"Grudge, The",2004,horror mystery thriller sarahmichellegellar curse disjointedtimeline ghoststory ghosts haunting horror japan notremotelyscary remake
8949,Sideways,2004,comedy drama romance melancholic nudity(topless) paulgiamatti basedonabook darkcomedy depression dialoguedriven friendship funny midlifecrisis relationships roadtrip wine
8950,The Machinist,2004,drama mystery thriller christianbale mafia nudity(topless) atmospheric bleak creepy dark depressing disturbing eerie greatacting grim guilt imaginaryfriend insomnia memory paranoid post-traumaticstressdisorder powerfulending predictable psychodrama psychological psychology puzzle schizophrenia stylized surreal twistending
8957,Saw,2004,horror mystery thriller caryelwes disturbing gory horror sick trappedorconfined thriller brutal choppyediting claustrophobic clever detective disturbing franchise gore gratuitousviolence greatending horror mindfuck original plotholes plottwists psychological sadism serialkiller surpriseending suspense torture twistending
8958,Ray,2004,drama biography jamiefoxx oscar(bestactor) blindness drugs genius greatacting music musicbusiness musicians rhythm&blues
8961,"Incredibles, The",2004,action adventure animation children comedy adventure animation disney oscar(bestanimatedfeature) pixar samuell.jackson action alterego animated animation comedy comicbook family funny imdbtop250 secretidentity selfdiscovery stylized super-hero superhero superheroes
8965,"Polar Express, The",2004,adventure animation children fantasy imax christian christmas tomhanks
8966,Kinsey,2004,drama liamneeson adultery biography biopic gay homosexuality psychology queer science sex sexuality socialcommentary
8969,Bridget Jones: The Edge of Reason,2004,comedy drama romance colinfirth hughgrant reneezellweger chickflick
8970,Finding Neverland,2004,drama biography heartwarming johnnydepp katewinslet peterpan bittersweet england fairytale fantasy truestory
8972,National Treasure,2004,action adventure drama mystery thriller dianekruger nicolascage action adventure conspiracytheory puzzlesolving secretsocieties treasure treasurehunt
8973,Bad Education (La mala educación),2004,drama thriller catholicism christianity pedroalmodovar childabuse enigmatic gay moviebusiness queer religion revenge sexualabuse sexuality spanish stylized
8977,Alexander,2004,action adventure drama war ancientgreece colinfarrell history oliverstone homosexuality
8981,Closer,2004,drama romance cliveowen dark judelaw juliaroberts london natalieportman nudity(rear) basedonaplay bleak characters dialogue disturbing divorce goodacting love relationships romance sex
8983,House of Flying Daggers (Shi mian mai fu),2004,action drama romance beautiful china kick-buttwomen zhangyimou amazingphotography beautifullyfilmed fantasy kungfu martialarts overrated plottwist stylized unrealistic wuxia
8984,Ocean's Twelve,2004,action comedy crime thriller andygarcia bradpitt catherinezeta-jones doncheadle georgeclooney heist juliaroberts mattdamon robbery vincentcassel cameo:brucewillis confusing confusingplot ensemblecast greatsoundtrack heist notasgoodasthefirst
8985,Blade: Trinity,2004,action fantasy horror thriller jessicabiel marvel wesleysnipes vampire vampires
9010,Love Me If You Dare (Jeux d'enfants),2003,drama romance french marioncotillard nudity(topless-notable) beautifulcolor cross-sexfriendship cruelcharacters escapistending excellentcinematography fantasticalimagery friendship romance
25750,Sherlock Jr.,1924,comedy fantasy romance busterkeaton silent
25769,"Steamboat Bill, Jr.",1928,comedy romance busterkeaton father-sonrelationship
25771,"Andalusian Dog, An (Chien andalou, Un)",1929,fantasy dali classic experimental mindfuck short surreal surrealism
25793,Vampyr,1932,fantasy horror dreamlike vampires
25927,"Stranger, The",1946,drama film-noir thriller orsonwelles noirthriller
25940,"Lady from Shanghai, The",1947,drama film-noir mystery orsonwelles atmospheric filmnoir
26003,Night and Fog (Nuit et brouillard),1955,crime documentary war holocaust blackandwhite
26007,"Unknown Soldier, The (Tuntematon sotilas)",1955,drama war worldwarii basedonabook blackandwhite finnish
26082,Harakiri (Seppuku),1962,drama criterion japan samurai anti-authoritarian bleak cinematography gory revenge slow suicide tense
26084,"Music Man, The",1962,children comedy musical romance robertpreston musical
26122,Onibaba,1964,drama horror war criterion atmospheric dark disturbing eerie enigmatic ominous samurai
26131,"Battle of Algiers, The (La battaglia di Algeri)",1966,drama war colonialism historical revolutionary terrorism
26133,"Charlie Brown Christmas, A",1965,animation children comedy christmas short
26150,Andrei Rublev (Andrey Rublyov),1969,drama war andreitarkovsky criterion atmospheric deliberate long painter
26152,Batman,1966,action adventure comedy batman camp super-hero superhero
26184,"Diamond Arm, The (Brilliantovaya ruka)",1968,action adventure comedy crime thriller russian yuriynikulin sovietclassics
26203,Colossus: The Forbin Project,1970,sci-fi thriller artificialintelligence evilcomputer
26241,The Devils,1971,drama kenrussell controversial religion
26242,Duel,1971,action mystery thriller stevenspielberg chase roadrage thriller truck
26258,"Topo, El",1970,fantasy western atmospheric cultfilm disturbing hallucinatory surreal
26285,Dark Star,1974,comedy sci-fi thriller johncarpenter cultfilm parody scifi
26326,"Holy Mountain, The (Montaña sagrada, La)",1973,drama alejandrojodorowsky jodorowsky overlyabstract animalcruelty cultfilm dreamlike hallucinatory mindfuck psychedelic religion socialcriticism surreal symbolism unique visuallyappealing visuallystunning weird
26386,High Anxiety,1977,comedy thriller hitchcockparody melbrooks
26398,Capricorn One,1978,drama sci-fi thriller conspiracy mars
26422,Hair,1979,comedy drama musical hippies music
26547,Police Story (Ging chaat goo si),1985,action comedy crime thriller jackiechan martialarts
26554,"Quiet Earth, The",1985,drama mystery sci-fi isolation postapocalypse aloneintheworld apocalypse lastmanonearth post-apocalyptic
26558,"Stuff, The",1985,comedy horror mystery sci-fi advertising consumerism
26587,"Decalogue, The (Dekalog)",1989,crime drama romance thought-provoking understated
26629,Killer Klowns from Outer Space,1988,comedy horror sci-fi campy clowns
26662,Kiki's Delivery Service (Majo no takkyûbin),1989,adventure animation children drama fantasy adventure hayaomiyazaki japan miyazaki studioghibli adventure airplane anime aviation comingofage family fantasy feel-good innocent magic strongfemalelead sweet talkinganimals trains witch witchcraft
26680,Cry-Baby,1990,comedy musical romance johnnydepp musical
26776,Porco Rosso (Crimson Pig) (Kurenai no buta),1992,adventure animation comedy fantasy romance 1920s hayaomiyazaki italy japan miyazaki studioghibli adventure aerialdogfights animation anime aviation magicrealism politics unansweredquestions
26819,Fortress,1992,action sci-fi dystopia prison
26840,Sonatine (Sonachine),1993,action comedy crime drama japan takeshikitano yakuza
26865,Fist of Legend (Jing wu ying xiong),1994,action drama jetli martialarts
26903,Whisper of the Heart (Mimi wo sumaseba),1995,animation drama romance comingofage studioghibli yoshifumikondo anime teenagegirl
26925,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical),1996,comedy horror musical western cannibalism musical
26947,Pusher,1996,crime thriller nicolaswindingrefn drugs openending
26974,Gummo,1997,drama bizarre suburbandysfunction disturbing experimental harmonykorine stonerrock youthgonewild
27020,Gia,1998,drama romance angelinajolie lesbian models
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",1997,action animation drama fantasy sci-fi gainax hideakianno nudity(topless) anime apocalypse endoftheworld epic mecha mentalillness psychology visceral
27193,Taxi 2,2000,action comedy france cars
27266,2046,2004,drama fantasy romance sci-fi wongkarwai wongkar-wai atmospheric enigmatic erotic melancholy romantic slow stylized
27317,Audition (Ôdishon),1999,drama horror mystery romance thriller takashimiike disturbing mindfuck stylized tense torture
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA),2000,crime drama mystery thriller war chan-wookpark friendship investigation korea tension
27402,Dagon,2001,fantasy horror mystery thriller h.p.lovecraft lovecraftianmythology
27441,Blood: The Last Vampire,2000,action animation horror anime vampires
27482,Cube 2: Hypercube,2002,horror mystery sci-fi badsequel psychological sequel
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot),2002,crime drama chan-wookpark revengetrilogy absurdism brutal brutality dark kidnapping revenge stylized vengeance violent
27608,Immortel (ad vitam) (Immortal),2004,action adventure animation fantasy sci-fi egyptianmythology surreal
27660,"Animatrix, The",2003,action animation drama sci-fi matrix androids animation anime cyberpunk dark manversusmachine matrix philosophical sci-fi severalshortfilms
27674,11:14,2003,comedy crime drama mystery thriller blackcomedy darkcomedy multiplestorylines
27700,Evil (Ondskan),2003,drama 1950s basedonabook boardingschool bullying domesticviolence friendship oppression swedish violence violent
27706,Lemony Snicket's A Series of Unfortunate Events,2004,adventure children comedy fantasy adventure jimcarrey judelaw basedonabook bookwasbetter darkcomedy eerie jimcarrey macabre merylstreep narrated quirky stylized
27721,"Very Long Engagement, A (Un long dimanche de fiançailles)",2004,drama mystery romance war audreytautou romance worldwari jodiefoster
27727,Head-On (Gegen die Wand),2004,drama romance germany alcoholism complexcharacters immigrants lovestory suicideattempt
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),2004,action animation drama sci-fi thriller 2d/3dhybridanimation ghostintheshell anime atmospheric controversial cyberpunk philosophical robots sci-fi
27731,"Cat Returns, The (Neko no ongaeshi)",2002,adventure animation children fantasy japan studioghibli anime cats
27773,Old Boy,2003,mystery thriller chan-wookpark chan-wookpark cinematography korea korean nudity(fullfrontal) revengetrilogy basedoncomic bizarre boring brutal classic claustrophobic depressing disturbing foreign greatsoundtrack hallucinatory imdbtop250 incest kidnapping korean macabre music octopus overrated paranoid pychological rageandhate revenge serialkiller short-termmemoryloss stylized surreal tense twistending twisted vengeance violence violent
27788,"Jacket, The",2005,drama mystery sci-fi thriller adrienbrody keiraknightley amnesia complex confusing makesyouthink mentalhospital mentalillness mentalinstitution mindfuck timetravel twistending
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,adventure animation fantasy musical sci-fi daftpunk music
27801,Ong-Bak: The Thai Warrior (Ong Bak),2003,action thriller tonyjaa buddhism fighting martialarts muaythai thailand
27803,"Sea Inside, The (Mar adentro)",2004,drama fightingthesystem oscar(bestforeignlanguagefilm) suicide death disability emotional euthanasia meditative suicideattempt terminalillness touching truestory
27808,Spanglish,2004,comedy drama romance adamsandler family romance
27815,"Chorus, The (Choristes, Les)",2004,drama france french boardingschool boys'school choir feel-good heartwarming inspirational inspiringteacher mentor music privateschool singing strengththroughmusic
27821,"Interpreter, The",2005,drama thriller nicolekidman seanpenn
27831,Layer Cake,2004,crime drama thriller britishgangster drugtrade danielcraig exquisiteplotting. british danielcraig drugs ending gangster guyritchie organizedcrime overrated stylish surpriseending
27834,"Return, The (Vozvrashcheniye)",2003,drama brother-brotherrelationship cinematography psychology roadtrip tense
27846,"Corporation, The",2003,documentary capitalism documentary documentarycritique politics
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),2004,comedy documentary drama badscience pseudoscience
27904,"Scanner Darkly, A",2006,animation drama mystery sci-fi thriller keanureeves philipk.dick robertdowneyjr. winonaryder woodyharrelson animated animation basedonabook conspiracy cyberpunk drugabuse drugs paranoia philosophical psychology rotoscope rotoscoping sci-fi socialcommentary stylized surreal surrealism surveillance twistending undercovercop visuallyappealing weird
27912,Outfoxed: Rupert Murdoch's War on Journalism,2004,documentary journalism politics
30707,Million Dollar Baby,2004,drama bittersweet clinteastwood hilaryswank morganfreeman oscar(bestactress) oscar(bestdirecting) oscar(bestpicture) oscar(bestsupportingactor) oscarwinner boxing dark disability drama emotional gritty imdbtop250 inspirational narrated poverty socialcommentary sports strongfemalelead thought-provoking violence
